Sheet 1: PROJECT CATALYST FUND 9 METRICS - FINAL
,,,,
,,,,
,,,,
PROPOSALS,1105,,,
CHALLENGE FUND PROPOSALS,61,,,
,,,,
,,,,
PROPOSAL SCORES,VOTED,SPONSORED,,
AVG SCORE,4.11,4.37,,
MEDIAN SCORE,4.33,4.47,,
MIN SCORE,1.06,2.21,,
MAX SCORE,5.00,5.00,,
,,,,
,,,,
VOTES PER PROPOSAL,VOTED,SPONSORED,,
AVG VOTES,312,331,,
MEDIAN VOTES,231,293,,
MIN VOTES,110,135,,
MAX VOTES,2572,1152,,
,,,,
,,,,
ADA PER WALLET,,,,
AVG ADA/WALLET,321880,,,
MEDIAN ADA/WALLET,255192,,,
MIN ADA/WALLET,86204,,,
MAX ADA/WALLET,804495,,,
,,,,
,,,,
FUNDED PROPOSAL COUNT,,,,
TOTAL (VOTE) FUNDED,223,,,
TOTAL (SPONSOR) FUNDED,3,,,
TOTAL,226,,,
,,,,
,,,,
PROPOSAL BUDGETS,VOTED,SPONSORED,,
AVG BUDGET,"$129,865.45","$42,411.49",,
MEDIAN BUDGET,"$41,000.00","$27,900.00",,
MIN BUDGET,$100.00,$600.00,,
MAX BUDGET,"$12,800,000.00","$375,000.00",,
,,,,
,,,,
FUNDING,,,,
TOTAL (VOTE) FUNDED,"$12,939,102.00",223,,
TOTAL (SPONSOR) FUNDED,"$54,337.00",3,,
TOTALS,$12993439.00,226,,
AVG (ALL) AMOUNT FUNDED,"$57,493.09",,,
,,,,
,,,,
FUNDING METRICS,VOTED,SPONSORED,,
MIN FUNDED,$100,"$12,000.00",,
MAX FUNDED,"$759,000","$28,837.00",,
AVG FUNDED,"$60,747","$18,112.33",,

All Proposals: Table 1
Proposal,Overall score,Votes cast,YES,NO,Result,Meets approval threshold,REQUESTED $,STATUS,FUND DEPLETION,Reason for not funded status,,AVG ADA /VOTE
dLiber8,4.38,312,56416532,16730355,39686177,YES,"$60,000",NOT FUNDED,$590,Over Budget,,234445
littlefish - Redefining Earning,4.87,890,152038021,113900120,38137901,YES,"$260,000",NOT FUNDED,$590,Over Budget,,298807
"anetaBTC, DAO Infrastructure",3.50,659,60407719,22367084,38040635,YES,"$65,000",NOT FUNDED,$590,Over Budget,,125607
Brazilian Community DAO,4.38,361,60510126,23691660,36818466,YES,"$50,000",NOT FUNDED,$590,Over Budget,,233246
NFT powered Turnkey DAOs,4.00,429,55747093,21724192,34022901,YES,"$80,000",NOT FUNDED,$590,Over Budget,,180586
What The DAO?' Twitter Space,4.24,316,39855028,11350198,28504830,YES,"$3,850",NOT FUNDED,$590,Over Budget,,162042
Develop a Product and Services DAO,4.11,327,41658118,14059161,27598957,YES,"$24,590",NOT FUNDED,$590,Over Budget,,170389
NFT Fractionalization System,4.00,309,40525472,13183916,27341556,YES,"$30,000",NOT FUNDED,$590,Over Budget,,173817
JUS - More DIDs = More DAOs,4.19,304,39069420,14113284,24956136,YES,"$50,000",NOT FUNDED,$590,Over Budget,,174943
CNGO - DAOs & NGOs working together,3.94,324,41443779,16503907,24939872,YES,"$30,000",NOT FUNDED,$590,Over Budget,,178851
Gig workers DAO,3.95,295,38211276,16741587,21469689,YES,"$12,500",NOT FUNDED,$590,Over Budget,,186281
DAO for multi-asset NFT,3.90,320,41194813,22231075,18963738,YES,"$60,000",NOT FUNDED,$590,Over Budget,,198206
CNFT Alliance DAO & Launchpad,3.83,311,36304698,17438804,18865894,YES,"$35,000",NOT FUNDED,$590,Over Budget,,172809
Konma x SardaM DAO,4.05,308,35232290,17986894,17245396,YES,"$38,000",NOT FUNDED,$590,Over Budget,,172790
KonmaDAO - A DAO of DAOs,3.95,360,35919270,20135532,15783738,YES,"$100,000",NOT FUNDED,$590,Over Budget,,155708
Collab Platform for DAO Operations,3.83,283,34510228,19219643,15290585,YES,"$60,000",NOT FUNDED,$590,Over Budget,,189858
DEX using Protocol Owned Liquidity!,4.07,358,48317466,36382310,11935156,YES,"$209,000",NOT FUNDED,$590,Over Budget,,236592
paoDAO School of Blockchain,3.27,280,19882466,25713816,-5831350,NO,"$34,200",NOT FUNDED,$590,Approval Threshold,,162844
Scalable Open Innovation Ledger,2.80,290,19498508,28998637,-9500129,NO,"$10,000",NOT FUNDED,$590,Approval Threshold,,167232
CAT\_ID Catalyst SSI,3.20,291,17771895,28087753,-10315858,NO,"$32,000",NOT FUNDED,$590,Approval Threshold,,157593
Cardano/DAO for Brazilian Companies,2.72,291,19069855,31154956,-12085101,NO,"$8,700",NOT FUNDED,$590,Approval Threshold,,172594
Inukshuk Healthdata Wallet,2.93,310,18615578,30897786,-12282208,NO,"$87,000",NOT FUNDED,$590,Approval Threshold,,159721
Almagua Social DAO Project,2.71,303,18385661,32390804,-14005143,NO,"$3,000",NOT FUNDED,$590,Approval Threshold,,167579
TosiDrop DAO Governance Platform,3.94,582,67902302,82310511,-14408209,NO,"$70,000",NOT FUNDED,$590,Approval Threshold,,258098
PropX DAO :- Property Exchange DAO,3.54,294,18875440,35365870,-16490430,NO,"$87,000",NOT FUNDED,$590,Approval Threshold,,184494
Ads Platform SSP & DSP with Cardano,1.93,347,19081921,37414820,-18332899,NO,"$100,000",NOT FUNDED,$590,Approval Threshold,,162815
"DAO DAO! (sing song, like: tä-ˈdä!)",1.72,369,15079745,38713120,-23633375,NO,"$3,333",NOT FUNDED,$590,Approval Threshold,,145780
DAO Infrastructure Framework (DIF),4.07,368,47786616,100064055,-52277439,NO,"$400,800",NOT FUNDED,$590,Approval Threshold,,401768
Open-Source DAO Framework,3.67,353,34092328,116889338,-82797010,NO,"$400,000",NOT FUNDED,$590,Approval Threshold,,427710
Liquid staking for Milkomeda / L2s,4.55,747,360974703,37679625,323295078,YES,"$100,000",FUNDED,"$7,750,000",,,533674
WalletConnect for Cardano,4.04,659,322710434,26528494,296181940,YES,"$200,000",FUNDED,"$7,550,000",,,529953
Fracada Addressing Audit,4.09,471,273406310,22975704,250430606,YES,"$15,000",FUNDED,"$7,535,000",,,629261
Ledger Live Integration #2,4.70,879,287006607,42752770,244253837,YES,"$330,000",FUNDED,"$7,205,000",,,375153
Milkomeda Game #2,3.71,425,267481459,31238013,236243446,YES,"$80,000",FUNDED,"$7,125,000",,,702869
Milkomeda Djed,3.46,530,249360390,26212157,223148233,YES,"$40,000",FUNDED,"$7,085,000",,,519948
Handle Personalization | ADA Handle,4.93,1198,255468360,39324170,216144190,YES,"$155,600",FUNDED,"$6,929,400",,,246071
500+ ₳Community Sent to Conferences,5.00,1640,328906429,127000045,201906384,YES,"$420,000",FUNDED,"$6,509,400",,,277992
Impact lending for the unbanked,4.80,543,227903244,42215527,185687717,YES,"$63,600",FUNDED,"$6,445,800",,,497456
Evolve Eternl,3.96,764,187315385,5805218,181510167,YES,"$90,000",FUNDED,"$6,355,800",,,252776
dcSpark (the company iteslf),2.77,686,251793781,75095622,176698159,YES,"$400,000",FUNDED,"$5,955,800",,,476515
Smart Contract Audit projectNEWM,4.07,296,180478541,7703034,172775507,YES,"$50,000",FUNDED,"$5,905,800",,,635749
Atala Integration with Milkomeda,4.87,769,257219429,94738495,162480934,YES,"$46,100",FUNDED,"$5,859,700",,,457683
projectNEWM Marketplace Creation,3.73,355,175782117,15216728,160565389,YES,"$150,000",FUNDED,"$5,709,700",,,538025
Wallet Dapp Connector Integration,4.38,360,176791777,17856221,158935556,YES,"$20,000",FUNDED,"$5,689,700",,,540689
MLabs - Cardano DApp Schemas,4.80,560,183450857,31153101,152297756,YES,"$115,200",FUNDED,"$5,574,500",,,383221
L-Earning Bazaar: Web3 Integration,4.67,426,194188982,42400639,151788343,YES,"$80,000",FUNDED,"$5,494,500",,,555375
DripDropz Open Source Voting Tool,4.61,620,180612496,34974108,145638388,YES,"$150,000",FUNDED,"$5,344,500",,,347720
BLOCKTRUST identity wallet (PRISM),4.95,948,177564309,35966289,141598020,YES,"$45,000",FUNDED,"$5,299,500",,,225243
DripDropz Cardano Mainstreet Suite,4.59,565,185254721,52999656,132255065,YES,"$326,000",FUNDED,"$4,973,500",,,421689
Discord Social Credential,4.83,442,141268702,22441666,118827036,YES,"$8,425",FUNDED,"$4,965,075",,,370385
Cardano 101 Course - Kaizen Crypto,4.46,308,138721370,20107512,118613858,YES,"$30,000",FUNDED,"$4,935,075",,,515678
MLabs - Embedano (Embedded Devices),4.42,321,135048483,20893461,114155022,YES,"$96,000",FUNDED,"$4,839,075",,,485800
Stay Updated With Cardano Events,4.26,212,132858094,20137596,112720498,YES,"$50,000",FUNDED,"$4,789,075",,,721678
Catalyst Research & Voter Tool,4.73,372,131735838,22126322,109609516,YES,"$34,560",FUNDED,"$4,754,515",,,413608
Login with Cardano Wallet - cAuth,4.92,739,138328674,39556848,98771826,YES,"$35,500",FUNDED,"$4,719,015",,,240711
Enable Eternl,4.23,766,118746357,23832663,94913694,YES,"$90,000",FUNDED,"$4,629,015",,,186134
Open dApp Framework,4.67,260,113869649,19098140,94771509,YES,"$6,520",FUNDED,"$4,622,495",,,511415
Japanese Traditional Crafts NFT,4.30,396,202892593,108488960,94403633,YES,"$51,000",FUNDED,"$4,571,495",,,786317
ADAO - Plutus Token Vesting DApp,4.40,305,110904980,17144137,93760843,YES,"$33,000",FUNDED,"$4,538,495",,,419833
Learn to Earn Cardano Ecosystem,5.00,1009,135184408,44617937,90566471,YES,"$28,650",FUNDED,"$4,509,845",,,178199
ADAO- NFT Fractionalization Dapp,4.33,271,102899422,21477501,81421921,YES,"$33,750",FUNDED,"$4,476,095",,,458955
AdaPulse: Independent Media Outlet,4.46,350,116786783,36281495,80505288,YES,"$222,800",FUNDED,"$4,253,295",,,437338
Recognize Impact through DIDs,4.80,503,192861454,112506681,80354773,YES,"$68,967",FUNDED,"$4,184,328",,,607094
Rare Bloom Cardano Community Event,4.05,344,118673707,41498380,77175327,YES,"$250,000",FUNDED,"$3,934,328",,,465617
Cardano Submit API in Golang,4.13,176,94462195,20917263,73544932,YES,"$5,000",FUNDED,"$3,929,328",,,655565
Ouroboros network (NtC) in Golang,4.47,300,79907882,6990541,72917341,YES,"$30,000",FUNDED,"$3,899,328",,,289661
ADA Bug Bounty Website,4.67,368,109043335,36643779,72399556,YES,"$55,100",FUNDED,"$3,844,228",,,395889
subHandles | ADA Handle,4.83,1106,171641184,100730521,70910663,YES,"$246,400",FUNDED,"$3,597,828",,,246267
Wolfram Cardano Ent. Private Cloud,3.86,214,95062594,24357723,70704871,YES,"$200,000",FUNDED,"$3,397,828",,,558039
Connecting Tabletop Games & Cardano,4.75,367,112072849,41403699,70669150,YES,"$52,500",FUNDED,"$3,345,328",,,418192
NFT Job Board,4.38,299,93973641,24708082,69265559,YES,"$26,000",FUNDED,"$3,319,328",,,396929
Fetachain - IIoT Cardano Framework,4.24,146,85888624,19297328,66591296,YES,"$19,000",FUNDED,"$3,300,328",,,720452
ADAO - RoundTable v2: Staking +,4.53,317,98800672,33451807,65348865,YES,"$43,350",FUNDED,"$3,256,978",,,417200
L-Earning Bazaar: Platform Building,4.67,455,174335544,110005370,64330174,YES,"$80,000",FUNDED,"$3,176,978",,,624925
Daedalus Turbo - 10x Quicker Sync,5.00,2000,299495215,235830058,63665157,YES,"$759,000",FUNDED,"$2,417,978",,,267663
The Alexandria Project Web3 Library,3.67,153,80689376,19167550,61521826,YES,"$15,000",FUNDED,"$2,402,978",,,652660
Decentralized Social Intelligence,4.13,183,90647862,30574311,60073551,YES,"$200,000",FUNDED,"$2,202,978",,,662416
DADF - Disruptive Comm. Application,3.78,176,82249852,22734091,59515761,YES,"$100,000",FUNDED,"$2,102,978",,,596500
Driving Adoption via Travel D'Apps,4.00,139,78948337,20276915,58671422,YES,"$70,000",FUNDED,"$2,032,978",,,713851
Cardano Start Guide,4.09,146,76072307,17472405,58599902,YES,"$9,600",FUNDED,"$2,023,378",,,640717
ADATOMS Science & DeFi FREE Ed.,3.94,144,73458241,18469620,54988621,YES,"$7,000",FUNDED,"$2,016,378",,,638388
Courses & Education Crypto MKTPLACE,4.05,155,72988567,18575009,54413558,YES,"$39,100",FUNDED,"$1,977,278",,,590733
RootsWallet - User Feedback Updates,4.87,404,74971831,20860356,54111475,YES,"$7,800",FUNDED,"$1,969,478",,,237208
Mtidano: NFTrees 4 Erosion Control,3.89,151,73797144,19941236,53855908,YES,"$25,000",FUNDED,"$1,944,478",,,620784
Real Estate Rental Marketplace,4.26,173,83351029,31899494,51451535,YES,"$35,000",FUNDED,"$1,909,478",,,666188
A standard for token verification,4.53,444,66423199,15861003,50562196,YES,"$22,000",FUNDED,"$1,887,478",,,185325
Community Cyber Security Support,3.33,141,76889471,26575443,50314028,YES,"$120,000",FUNDED,"$1,767,478",,,733794
Cardano General Help Desk,3.62,137,69934677,20646537,49288140,YES,"$2,150",FUNDED,"$1,765,328",,,661177
Buy food & make an impact,4.87,565,69580658,27665190,41915468,YES,"$31,500",FUNDED,"$1,733,828",,,172117
RootsWallet - iPhone version,4.80,401,76291224,36144001,40147223,YES,"$24,000",FUNDED,"$1,709,828",,,280387
WAL-CLI Issue Credential Protocol,4.73,243,55673612,17305005,38368607,YES,"$9,900",FUNDED,"$1,699,928",,,300324
ADABET.iO | Cardano Betting DApp,5.00,1312,185136942,147204031,37932911,YES,"$125,005",FUNDED,"$1,574,923",,,253309
Cardano Forest - blocktree.asia,4.86,523,64207835,27727259,36480576,YES,"$37,800",FUNDED,"$1,537,123",,,175784
Adosia Marketplace Updates,4.47,312,54306291,18461169,35845122,YES,"$175,000",FUNDED,"$1,362,123",,,233229
CardanoPress: ISPO Dashboard,4.15,272,41989445,7675193,34314252,YES,"$9,600",FUNDED,"$1,352,523",,,182591
Proposals Mentors Marketplace - 2,4.87,376,54394983,24446949,29948034,YES,"$37,000",FUNDED,"$1,315,523",,,209686
PRISM analytics platform,4.94,739,135666829,110036376,25630453,YES,"$75,300",FUNDED,"$1,240,223",,,332481
PubWeave: Academic Publishing,4.94,782,158109638,134707980,23401658,YES,"$214,800",FUNDED,"$1,025,423",,,374447
Adosia Spaceprinter Lite,4.42,278,37775117,14650847,23124270,YES,"$50,000",FUNDED,"$975,423",,,188583
Mainline Evangelist dApp,2.86,180,73058846,51815583,21243263,YES,"$60,000",FUNDED,"$915,423",,,693747
Tribal DIDs=Indigenous Sovereignty,4.93,541,129968107,109138003,20830104,YES,"$352,800",FUNDED,"$562,623",,,441971
Cardano NFT Gaming - Lovelace Saga!,4.05,237,64215034,44285116,19929918,YES,"$250,000",FUNDED,"$312,623",,,457807
TapTools: All-In-One Platform,4.63,561,120366570,101371101,18995469,YES,"$184,400",FUNDED,"$128,223",,,395254
PeakChain Uber on Cardano,4.42,246,49624385,31282431,18341954,YES,"$294,000",NOT FUNDED,"$128,223",Over Budget,,328889
Employment Credentials on PRISM,4.44,248,35434066,17812120,17621946,YES,"$67,432",FUNDED,"$60,791",,,214702
DCOne Crypto,4.67,233,42315380,24702012,17613368,YES,"$30,300",FUNDED,"$30,491",,,287628
HONEYBEES ON BLOCKCHAIN,4.51,235,36892985,20851063,16041922,YES,"$23,320",FUNDED,"$7,171",,,245719
HAZELnet.io Community Integration,4.80,423,55246869,40606490,14640379,YES,"$67,425",NOT FUNDED,"$7,171",Over Budget,,226604
Atrium - The Center of Everything,3.00,303,92699485,78161069,14538416,YES,"$375,000",NOT FUNDED,"$7,171",Over Budget,,563896
VyFinance DEx and Bar,4.26,362,93221345,81824992,11396353,NO,"$1,673,728",NOT FUNDED,"$7,171",Approval Threshold,,483553
ESG Reporting Mechanism,4.57,245,34362374,23293372,11069002,YES,"$18,020",NOT FUNDED,"$7,171",Over Budget,,235330
Parcel Delivery dApp [MVP only],4.72,296,45326788,34734461,10592327,YES,"$22,000",NOT FUNDED,"$7,171",Over Budget,,270477
Open Source Wallet Messaging App,4.44,239,26403006,16063210,10339796,YES,"$13,250",NOT FUNDED,"$7,171",Over Budget,,177683
AEROS Universal AirMile BasedOn ADA,4.80,335,48230326,38129952,10100374,YES,"$75,000",NOT FUNDED,"$7,171",Over Budget,,257792
Control your data - PRISM (extra),4.40,235,30969480,21442528,9526952,YES,"$81,500",NOT FUNDED,"$7,171",Over Budget,,223030
d-Cargo: Decentralized Cargo,4.47,181,28728827,19382858,9345969,YES,"$9,000",NOT FUNDED,"$7,171",Over Budget,,265810
Returning Trust To Global Donations,4.51,230,32425650,23484155,8941495,YES,"$84,000",NOT FUNDED,"$7,171",Over Budget,,243086
Cardano & Catalyst data Web Embeds,4.73,325,39505242,30772228,8733014,YES,"$14,920",NOT FUNDED,"$7,171",Over Budget,,216238
Trading Tent: Multi-language,4.61,245,33114808,24414594,8700214,YES,"$34,000",NOT FUNDED,"$7,171",Over Budget,,234814
Oxford crypto valley: Cardano house,4.53,225,34531331,25841507,8689824,YES,"$98,000",NOT FUNDED,"$7,171",Over Budget,,268324
NFTs go Mobile,4.09,308,36223367,27872008,8351359,YES,"$80,000",NOT FUNDED,"$7,171",Over Budget,,208102
Launching Landano on Mainnet,4.79,495,119552745,111868111,7684634,NO,"$236,000",NOT FUNDED,"$7,171",Approval Threshold,,467517
Battle Borgz P2E Game - Phase 2,4.62,273,43469487,35947944,7521543,YES,"$31,000",NOT FUNDED,"$7,171",Over Budget,,290906
Mehen: Fiat-backed Stablecoin USDM,4.38,379,38216763,30950243,7266520,YES,"$193,660",NOT FUNDED,"$7,171",Over Budget,,182499
Gamers DID - Trust Built by Gaming,4.51,233,25115489,17939420,7176069,YES,"$34,500",NOT FUNDED,"$7,171",Over Budget,,184785
Supply chain transparency -FTs+NFTs,4.74,343,41963188,35304154,6659034,YES,"$40,000",NOT FUNDED,"$7,171",Over Budget,,225269
Poolpeek Stake Pool Pledge Tracker,4.43,209,24358346,18412392,5945954,YES,"$4,000",FUNDED,"$3,171",,,204645
ANIMETA | Anime Museum Metaverse,5.00,953,154646357,148858133,5788224,NO,"$111,033",NOT FUNDED,"$3,171",Approval Threshold,,318473
Food Traceability by Cardano,4.67,314,40415680,34806254,5609426,YES,"$35,100",NOT FUNDED,"$3,171",Over Budget,,239560
SwarmLabs - Treasury Systems,4.93,608,109005221,104690227,4314994,NO,"$66,100",NOT FUNDED,"$3,171",Approval Threshold,,351473
Improved Staking & ADA derivatives,4.19,174,21944826,18260830,3683996,YES,"$6,400",NOT FUNDED,"$3,171",Over Budget,,231067
CardanoPress: NFT Gated Content,4.29,271,36541247,33383235,3158012,NO,"$12,000",NOT FUNDED,"$3,171",Approval Threshold,,258024
Discord Community Manager,4.47,187,20362818,18030208,2332610,NO,"$5,625",NOT FUNDED,"$3,171",Approval Threshold,,205310
Bringing MMORPG Gaming to Cardano!,4.62,273,37223814,34926983,2296831,NO,"$25,000",NOT FUNDED,"$3,171",Approval Threshold,,264289
Funding real world Businesses,4.80,378,42873942,41504156,1369786,NO,"$42,810",NOT FUNDED,"$3,171",Approval Threshold,,223222
JPG Create: Generate Art + Metadata,3.81,290,30005819,29105692,900127,NO,"$140,000",NOT FUNDED,"$3,171",Approval Threshold,,203833
EternalSwap - Perpetual Swaps dApp,4.38,476,89633272,89272472,360800,NO,"$66,800",NOT FUNDED,"$3,171",Approval Threshold,,375852
ProofSpace x Argus - IDs 4 NFTs,4.44,202,19878619,19867820,10799,NO,"$37,411",NOT FUNDED,"$3,171",Approval Threshold,,196765
DAPP FOR TECH REPAIR (REPAIR ME),4.80,332,39637439,40233562,-596123,NO,"$45,500",NOT FUNDED,"$3,171",Approval Threshold,,240575
Environmental Oracle,4.67,303,40266901,41210184,-943283,NO,"$138,000",NOT FUNDED,"$3,171",Approval Threshold,,268901
The Open Source Cardano Lottery,4.48,222,31226655,32584457,-1357802,NO,"$29,750",NOT FUNDED,"$3,171",Approval Threshold,,287437
Small-Business Crypto Payments DApp,4.17,156,18216351,20242507,-2026156,NO,"$50,000",NOT FUNDED,"$3,171",Approval Threshold,,246531
Profitable Product Integration,4.40,211,19733228,22131797,-2398569,NO,"$63,660",NOT FUNDED,"$3,171",Approval Threshold,,198412
Vcoincheck-Share(Knowledge) to earn,4.90,462,112372663,115250962,-2878299,NO,"$52,400",NOT FUNDED,"$3,171",Approval Threshold,,492692
Proof of Impact NFTs for SPOs,4.51,208,18913847,22370476,-3456629,NO,"$19,850",NOT FUNDED,"$3,171",Approval Threshold,,198482
Stray Dogs Raising Adopt Platform,4.53,219,31949770,36282362,-4332592,NO,"$47,300",NOT FUNDED,"$3,171",Approval Threshold,,311562
PeakChain Fleet Management Platform,4.58,217,32761896,37537859,-4775963,NO,"$85,500",NOT FUNDED,"$3,171",Approval Threshold,,323962
Cardano Info/ Mentorship Centre,4.33,176,14842730,19626720,-4783990,NO,"$33,000",NOT FUNDED,"$3,171",Approval Threshold,,195849
Copper Seed Safe Token Plugin,4.33,163,15683236,20711880,-5028644,NO,"$35,000",NOT FUNDED,"$3,171",Approval Threshold,,223283
Custom Jewelry NFT Certificates,4.62,225,30203772,35869581,-5665809,NO,"$38,802",NOT FUNDED,"$3,171",Approval Threshold,,293659
AdaQuest Brand Awareness campaign,4.59,225,20675341,26481022,-5805681,NO,"$35,000",NOT FUNDED,"$3,171",Approval Threshold,,209584
Telegram Wallet upgrade,4.33,190,13066006,19125341,-6059335,NO,"$17,600",NOT FUNDED,"$3,171",Approval Threshold,,169428
MediKamRecord: DoctaApp,4.55,204,25668245,31873322,-6205077,NO,"$27,000",NOT FUNDED,"$3,171",Approval Threshold,,282067
KYC Registry Network,3.81,154,11069483,17412182,-6342699,NO,"$33,500",NOT FUNDED,"$3,171",Approval Threshold,,184946
Be Love ❤️,3.87,148,12272140,18632347,-6360207,NO,"$29,500",NOT FUNDED,"$3,171",Approval Threshold,,208814
Ubuntu Informal Biz Reg& Accounting,4.78,306,36339579,42721277,-6381698,NO,"$89,850",NOT FUNDED,"$3,171",Approval Threshold,,258369
Catalyst Governance Tooling,4.93,617,99261315,106026244,-6764929,NO,"$97,715",NOT FUNDED,"$3,171",Approval Threshold,,332719
Valuation & Tax Reporting Tool,4.07,167,14356231,21395128,-7038897,NO,"$62,400",NOT FUNDED,"$3,171",Approval Threshold,,214080
Zero Citizen - Net Zero Rewards,4.26,160,25673913,32722954,-7049041,NO,"$40,140",NOT FUNDED,"$3,171",Approval Threshold,,364980
Find your Way Route Optimizer App,4.38,228,22097981,29735861,-7637880,NO,"$44,900",NOT FUNDED,"$3,171",Approval Threshold,,227341
Interview Cardano=Know Our Builders,4.54,223,25708119,33547172,-7839053,NO,"$11,000",NOT FUNDED,"$3,171",Approval Threshold,,265719
Unified Transport Payment Gateway,4.28,158,25075071,33025331,-7950260,NO,"$40,000",NOT FUNDED,"$3,171",Approval Threshold,,367724
Erdős (An AirBnB Competitor),4.55,285,30019286,38219117,-8199831,NO,"$88,100",NOT FUNDED,"$3,171",Approval Threshold,,239433
Catalyst Proposal Assistant [SDA],4.72,274,29514234,38132565,-8618331,NO,"$13,110",NOT FUNDED,"$3,171",Approval Threshold,,246886
Earthtrust decentralized validation,4.73,283,35184363,43907744,-8723381,NO,"$88,000",NOT FUNDED,"$3,171",Approval Threshold,,279477
Crypto collateralized loans,3.79,163,9527595,18689736,-9162141,NO,"$30,000",NOT FUNDED,"$3,171",Approval Threshold,,173112
Sustainable Ecosystem Hub,4.67,272,26344369,35512373,-9168004,NO,"$14,820",NOT FUNDED,"$3,171",Approval Threshold,,227414
Visio: Cardano NFT Analytics Tools,4.50,185,25251854,34423478,-9171624,NO,"$47,392",NOT FUNDED,"$3,171",Approval Threshold,,322569
CARDANO CLIMATHON,4.47,220,16217355,25875816,-9658461,NO,"$19,420",NOT FUNDED,"$3,171",Approval Threshold,,191333
Mobile Multisig Live Asset Trading,4.47,177,8165576,17831194,-9665618,NO,"$18,000",NOT FUNDED,"$3,171",Approval Threshold,,146874
Distributed Idea Management System,4.50,180,20619562,30765685,-10146123,NO,"$12,480",NOT FUNDED,"$3,171",Approval Threshold,,285474
Multi-sig Trading Audits & Security,4.50,204,18818802,29216709,-10397907,NO,"$15,000",NOT FUNDED,"$3,171",Approval Threshold,,235468
NFBooks: a Pan-African NFT library,4.61,222,28854017,39482138,-10628121,NO,"$52,000",NOT FUNDED,"$3,171",Approval Threshold,,307821
Mehen: Onboarding Assistance,3.14,241,12338814,23805180,-11466366,NO,"$10,000",NOT FUNDED,"$3,171",Approval Threshold,,149975
Hotel booking on Cardano,4.83,678,94627968,106620855,-11992887,NO,"$39,150",NOT FUNDED,"$3,171",Approval Threshold,,296827
Project Catalyst... for Musicians,3.78,159,7122096,19230641,-12108545,NO,"$30,400",NOT FUNDED,"$3,171",Approval Threshold,,165740
Learning Dynamic Models,4.58,202,23510793,35668796,-12158003,NO,"$95,100",NOT FUNDED,"$3,171",Approval Threshold,,292968
Crypto banking & Payment Processing,4.53,229,20169823,32975411,-12805588,NO,"$40,000",NOT FUNDED,"$3,171",Approval Threshold,,232075
Proposers’ Hive,4.61,213,20667043,33679904,-13012861,NO,"$30,000",NOT FUNDED,"$3,171",Approval Threshold,,255150
Pay&Rate Reputation System,3.90,130,4471180,17621305,-13150125,NO,"$22,800",NOT FUNDED,"$3,171",Approval Threshold,,169942
NFT 2.0 Platform (Dynamic NFT),4.58,221,26543612,39930171,-13386559,NO,"$93,000",NOT FUNDED,"$3,171",Approval Threshold,,300786
Helps you keep ADA longer,3.95,150,4698836,18149830,-13450994,NO,"$10,500",NOT FUNDED,"$3,171",Approval Threshold,,152324
Messaging Any Address,4.00,159,8617945,22085238,-13467293,NO,"$96,000",NOT FUNDED,"$3,171",Approval Threshold,,193102
Event CryptoHouse of Commons Brazil,4.00,140,5364665,18959064,-13594399,NO,"$24,905",NOT FUNDED,"$3,171",Approval Threshold,,173741
Wallet Integration,4.36,194,8558083,22489614,-13931531,NO,"$46,000",NOT FUNDED,"$3,171",Approval Threshold,,160040
C4S-Cardano4Seniors-Animation,4.50,213,27527811,41670897,-14143086,NO,"$35,000",NOT FUNDED,"$3,171",Approval Threshold,,324877
Dyor Better With Dexplore Analytics,3.52,124,7788241,22422036,-14633795,NO,"$52,000",NOT FUNDED,"$3,171",Approval Threshold,,243631
Leveraging Cardano Assets,3.57,144,5816562,20829419,-15012857,NO,"$40,000",NOT FUNDED,"$3,171",Approval Threshold,,185042
Broaden open source wallet options,4.29,164,17729030,32929296,-15200266,NO,"$8,000",NOT FUNDED,"$3,171",Approval Threshold,,308892
Optim Finance - Liquidity Bonds,4.83,553,93043498,108272470,-15228972,NO,"$121,000",NOT FUNDED,"$3,171",Approval Threshold,,364043
Anti-Phishing Chrome Extension,4.04,150,4440555,20358324,-15917769,NO,"$50,000",NOT FUNDED,"$3,171",Approval Threshold,,165326
